总编号,是否循环,位置参数1,图片索引,滞留时间,列1,列2,行1,行2,文件编号,未知参数2,文件路径
10219,1,0,0,10,0.000,1.000,0.000,1.000,0,34,Effect\LHuiling\EX_shengxibiaozhi2
10220,1,0,0,10,0.000,0.500,0.000,0.500,0,26,Effect\LHuiling\EX_yanhan1
10220,1,0,1,10,0.500,1.000,0.000,0.500,0,26,Effect\LHuiling\EX_yanhan1
10220,1,0,2,10,0.000,0.500,0.500,1.000,0,26,Effect\LHuiling\EX_yanhan1
10220,1,0,3,10,0.000,0.500,0.000,0.500,0,26,Effect\LHuiling\EX_yanhan1
10220,1,0,4,10,0.500,1.000,0.500,1.000,0,26,Effect\LHuiling\EX_yanhan1
10220,1,0,5,10,0.000,0.500,0.000,0.500,0,26,Effect\LHuiling\EX_yanhan1
10220,1,0,6,10,0.000,0.500,0.000,0.500,0,26,Effect\LHuiling\EX_yanhan1
10221,1,0,0,10,0.000,1.000,0.000,1.000,0,25,Effect\LHuiling\EX_xuewu1
10222,1,0,0,10,0.000,0.250,0.000,0.500,0,29,Effect\LHuiling\EX_gudaiyinfu
10222,1,0,1,10,0.250,0.500,0.000,0.500,0,29,Effect\LHuiling\EX_gudaiyinfu
10222,1,0,2,10,0.500,0.750,0.000,0.500,0,29,Effect\LHuiling\EX_gudaiyinfu
10222,1,0,3,10,0.750,1.000,0.000,0.500,0,29,Effect\LHuiling\EX_gudaiyinfu
10222,1,0,4,10,0.000,0.250,0.500,1.000,0,29,Effect\LHuiling\EX_gudaiyinfu
10223,1,0,0,10,0.000,1.000,0.000,1.000,0,32,Effect\LHuiling\EX_yinborouxian1
10224,1,0,0,10,0.000,1.000,0.000,1.000,0,33,Effect\LHuiling\EX_banshanguang01
10225,1,0,0,10,0.000,1.000,0.000,1.000,0,32,Effect\LHuiling\EX_yinborouxian2
10226,1,0,0,10,0.500,1.000,0.000,1.000,0,20,Effect\EX_shenxingfu
10227,1,0,0,10,0.500,1.000,0.000,0.500,0,27,Effect\LHuiling\EX_zhouwen1
10228,1,0,0,10,0.000,0.500,0.500,1.000,0,27,Effect\LHuiling\EX_zhouwen1
10229,1,0,0,10,0.000,1.000,0.000,1.000,0,26,Effect\Screen\EXS_pinkqiu@
10230,0,0,0,10,0.000,0.250,0.000,0.250,0,28,Effect\LHuiling\EX_feiying01
10230,0,0,1,10,0.250,0.500,0.000,0.250,0,28,Effect\LHuiling\EX_feiying01
10230,0,0,2,10,0.500,0.750,0.000,0.250,0,28,Effect\LHuiling\EX_feiying01
10230,0,0,3,10,0.750,1.000,0.000,0.250,0,28,Effect\LHuiling\EX_feiying01
10230,0,0,4,10,0.000,0.250,0.250,0.500,0,28,Effect\LHuiling\EX_feiying01
10230,0,0,5,10,0.250,0.500,0.250,0.500,0,28,Effect\LHuiling\EX_feiying01
10230,0,0,6,10,0.500,0.750,0.250,0.500,0,28,Effect\LHuiling\EX_feiying01
10230,0,0,7,10,0.750,1.000,0.250,0.500,0,28,Effect\LHuiling\EX_feiying01
10230,0,0,8,10,0.000,0.250,0.500,0.750,0,28,Effect\LHuiling\EX_feiying01
10230,0,0,9,10,0.250,0.500,0.500,0.750,0,28,Effect\LHuiling\EX_feiying01
10230,0,0,10,10,0.500,0.750,0.500,0.750,0,28,Effect\LHuiling\EX_feiying01
10230,0,0,11,10,0.750,1.000,0.500,0.750,0,28,Effect\LHuiling\EX_feiying01
10230,0,0,12,10,0.000,0.250,0.750,1.000,0,28,Effect\LHuiling\EX_feiying01
10230,0,0,13,10,0.250,0.500,0.750,1.000,0,28,Effect\LHuiling\EX_feiying01
10230,0,0,14,10,0.500,0.750,0.750,1.000,0,28,Effect\LHuiling\EX_feiying01
10230,0,0,15,10,0.750,1.000,0.750,1.000,0,28,Effect\LHuiling\EX_feiying01
10231,1,0,0,10,0.000,1.000,0.000,1.000,0,19,Effect\EX_baifire02
10232,1,0,0,10,0.000,1.000,0.000,1.000,0,32,Effect\LHuiling\EX_yinborouxian3
10233,1,0,0,10,0.000,1.000,0.000,1.000,0,27,Effect\LHuiling\EX_flowers1
10234,1,0,0,10,0.000,0.500,0.000,0.500,0,27,Effect\LHuiling\EX_flowers2
10234,1,0,1,10,0.500,1.000,0.000,0.500,0,27,Effect\LHuiling\EX_flowers2
10235,1,0,0,10,0.000,1.000,0.000,1.000,0,30,Effect\LHuiling\EX_guangjian02
10236,1,0,0,10,0.000,1.000,0.000,1.000,0,31,Effect\LHuiling\EX_hudiechibang
10237,0,0,0,20,0.000,0.250,0.000,0.500,0,31,Effect\LHuiling\EX_hudiefeixing
10237,0,0,1,10,0.250,0.500,0.000,0.500,0,31,Effect\LHuiling\EX_hudiefeixing
10237,0,0,2,10,0.500,0.750,0.000,0.500,0,31,Effect\LHuiling\EX_hudiefeixing
10237,0,0,3,10,0.750,1.000,0.000,0.500,0,31,Effect\LHuiling\EX_hudiefeixing
10237,0,0,4,10,0.000,0.250,0.500,1.000,0,31,Effect\LHuiling\EX_hudiefeixing
10237,0,0,5,10,0.250,0.500,0.500,1.000,0,31,Effect\LHuiling\EX_hudiefeixing
10237,0,0,6,10,0.500,0.750,0.500,1.000,0,31,Effect\LHuiling\EX_hudiefeixing
10237,0,0,7,20,0.750,1.000,0.500,1.000,0,31,Effect\LHuiling\EX_hudiefeixing
10238,1,0,0,10,0.000,1.000,0.000,1.000,0,32,Effect\LHuiling\EX_duocaifsguang
10239,1,0,0,10,0.000,1.000,0.000,1.000,0,34,Effect\LHuiling\EX_hudiechibang_lk
10240,1,0,0,10,0.000,1.000,0.000,1.000,0,28,Effect\LHuiling\EX_kuosanmhg
10241,1,0,0,10,0.000,0.500,0.000,0.500,0,27,Effect\LHuiling\EX_zhouwen2
10242,1,0,0,10,0.500,1.000,0.000,0.500,0,27,Effect\LHuiling\EX_zhouwen2
10243,1,0,0,10,0.000,0.500,0.500,1.000,0,27,Effect\LHuiling\EX_zhouwen2
10244,1,0,0,10,0.000,1.000,0.000,1.000,0,31,Effect\LHuiling\EX_jinzifazhen2
10245,0,0,0,40,0.000,0.332,0.000,0.500,0,34,Effect\LHuiling\EX_dianguangqiu_da
10245,0,0,1,40,0.336,0.668,0.000,0.500,0,34,Effect\LHuiling\EX_dianguangqiu_da
10245,0,0,2,40,0.668,1.000,0.000,0.500,0,34,Effect\LHuiling\EX_dianguangqiu_da
10245,0,0,3,40,0.000,0.332,0.500,1.000,0,34,Effect\LHuiling\EX_dianguangqiu_da
10245,0,0,4,40,0.336,0.668,0.500,1.000,0,34,Effect\LHuiling\EX_dianguangqiu_da
10245,0,0,5,40,0.668,1.000,0.500,1.000,0,34,Effect\LHuiling\EX_dianguangqiu_da
10246,1,0,0,10,0.000,1.000,0.000,1.000,0,36,Effect\Screen\EXS_nq_heibaijianbian@
10247,1,0,0,10,0.000,1.000,0.000,1.000,0,9,WaterBump
10248,1,0,0,10,0.000,1.000,0.000,1.000,0,26,Effect\LHuiling\EX_huowen4
10249,1,0,0,10,0.000,1.000,0.000,1.000,0,30,Effect\LHuiling\EX_fsguangci07
10250,1,0,0,10,0.500,1.000,0.500,1.000,0,28,Effect\LHuiling\EX_shuizhu04
10251,1,0,0,10,0.000,1.000,0.000,1.000,0,25,Effect\LHuiling\EX_xiyan2
10252,1,0,0,10,0.000,1.000,0.000,1.000,0,25,Effect\LHuiling\EX_yumao2
10253,1,0,0,10,0.000,1.000,0.000,1.000,0,31,Effect\Screen\EXS_pianwhiteqiu@
10254,1,0,0,10,0.000,1.000,0.000,1.000,0,33,Effect\Screen\EXS_whiteqiucenter@
10255,1,0,0,10,0.000,1.000,0.000,1.000,0,28,Effect\LHuiling\EX_shuizhu02
10256,1,0,0,10,0.000,0.500,0.000,0.500,0,27,Effect\LHuiling\EX_wunizuhe
10256,1,0,1,10,0.500,1.000,0.000,0.500,0,27,Effect\LHuiling\EX_wunizuhe
10256,1,0,2,10,0.000,0.500,0.500,1.000,0,27,Effect\LHuiling\EX_wunizuhe
10257,1,0,0,10,0.000,0.500,0.000,0.500,0,27,Effect\LHuiling\EX_wunizuhe
10257,1,0,1,10,0.500,1.000,0.000,0.500,0,27,Effect\LHuiling\EX_wunizuhe
10257,1,0,2,10,0.500,1.000,0.500,1.000,0,27,Effect\LHuiling\EX_wunizuhe
10257,1,0,3,10,0.500,1.000,0.500,1.000,0,27,Effect\LHuiling\EX_wunizuhe
10258,1,0,0,10,0.000,1.000,0.000,1.000,0,28,Effect\Screen\EXS_zishuipao@
10259,1,0,0,10,0.000,1.000,0.000,1.000,0,27,Effect\Screen\EXS_black100@
10260,1,0,0,10,0.000,1.000,0.000,1.000,0,36,Effect\LHuiling\EX_gjshanguang_huang
10261,1,0,0,10,0.000,1.000,0.000,1.000,0,36,Effect\LHuiling\EX_fsguangci03_huang
10262,1,0,0,10,0.000,1.000,0.000,1.000,0,34,Effect\LHuiling\EX_fsguangci03_lan
10263,1,0,0,10,0.000,1.000,0.000,1.000,0,29,Effect\LHuiling\EX_kuaisisan2
10264,1,0,0,20,0.000,0.250,0.000,0.250,0,34,Effect\LHuiling\EX_kuaisisan_xulie
10264,1,0,1,20,0.250,0.500,0.000,0.250,0,34,Effect\LHuiling\EX_kuaisisan_xulie
10264,1,0,2,20,0.500,0.750,0.000,0.250,0,34,Effect\LHuiling\EX_kuaisisan_xulie
10264,1,0,3,20,0.750,1.000,0.000,0.250,0,34,Effect\LHuiling\EX_kuaisisan_xulie
10264,1,0,4,20,0.000,0.250,0.250,0.500,0,34,Effect\LHuiling\EX_kuaisisan_xulie
10264,1,0,5,20,0.250,0.500,0.250,0.500,0,34,Effect\LHuiling\EX_kuaisisan_xulie
10264,1,0,6,20,0.500,0.750,0.250,0.500,0,34,Effect\LHuiling\EX_kuaisisan_xulie
10264,1,0,7,20,0.750,1.000,0.250,0.500,0,34,Effect\LHuiling\EX_kuaisisan_xulie
10264,1,0,8,20,0.000,0.250,0.500,0.750,0,34,Effect\LHuiling\EX_kuaisisan_xulie
10264,1,0,9,20,0.250,0.500,0.500,0.750,0,34,Effect\LHuiling\EX_kuaisisan_xulie
10264,1,0,10,20,0.500,0.750,0.500,0.750,0,34,Effect\LHuiling\EX_kuaisisan_xulie
10264,1,0,11,20,0.750,1.000,0.500,0.750,0,34,Effect\LHuiling\EX_kuaisisan_xulie
10264,1,0,12,20,0.000,0.250,0.750,1.000,0,34,Effect\LHuiling\EX_kuaisisan_xulie
10264,1,0,13,20,0.250,0.500,0.750,1.000,0,34,Effect\LHuiling\EX_kuaisisan_xulie
10264,1,0,14,20,0.500,0.750,0.750,1.000,0,34,Effect\LHuiling\EX_kuaisisan_xulie
10264,1,0,15,20,0.750,1.000,0.750,1.000,0,34,Effect\LHuiling\EX_kuaisisan_xulie
10265,1,0,0,10,0.000,1.000,0.000,1.000,0,34,Effect\LHuiling\EX_duocaiguanghuan
10266,1,0,0,10,0.000,1.000,0.000,1.000,0,33,Effect\LHuiling\EX_duocaifsguang2
10267,0,0,0,35,0.000,0.250,0.000,0.250,0,30,Effect\LHuiling\EX_firelianxu1
10267,0,0,1,35,0.250,0.500,0.000,0.250,0,30,Effect\LHuiling\EX_firelianxu1
10267,0,0,2,35,0.500,0.750,0.000,0.250,0,30,Effect\LHuiling\EX_firelianxu1
10267,0,0,3,35,0.750,1.000,0.000,0.250,0,30,Effect\LHuiling\EX_firelianxu1
10267,0,0,4,35,0.000,0.250,0.250,0.500,0,30,Effect\LHuiling\EX_firelianxu1
10267,0,0,5,35,0.250,0.500,0.250,0.500,0,30,Effect\LHuiling\EX_firelianxu1
10267,0,0,6,35,0.500,0.750,0.250,0.500,0,30,Effect\LHuiling\EX_firelianxu1
10267,0,0,7,35,0.750,1.000,0.250,0.500,0,30,Effect\LHuiling\EX_firelianxu1
10267,0,0,8,35,0.000,0.250,0.500,0.750,0,30,Effect\LHuiling\EX_firelianxu1
10267,0,0,9,35,0.250,0.500,0.500,0.750,0,30,Effect\LHuiling\EX_firelianxu1
10267,0,0,10,35,0.500,0.750,0.500,0.750,0,30,Effect\LHuiling\EX_firelianxu1
10267,0,0,11,35,0.750,1.000,0.500,0.750,0,30,Effect\LHuiling\EX_firelianxu1
10267,0,0,12,35,0.000,0.250,0.750,1.000,0,30,Effect\LHuiling\EX_firelianxu1
10267,0,0,13,35,0.250,0.500,0.750,1.000,0,30,Effect\LHuiling\EX_firelianxu1
10267,0,0,14,35,0.500,0.750,0.750,1.000,0,30,Effect\LHuiling\EX_firelianxu1
10267,0,0,15,35,0.750,1.000,0.750,1.000,0,30,Effect\LHuiling\EX_firelianxu1
10268,1,0,0,10,0.000,0.500,0.000,0.500,0,31,Effect\LHuiling\EX_danguanghuan
10268,1,0,1,10,0.000,0.500,0.000,0.500,0,31,Effect\LHuiling\EX_danguanghuan
10268,1,0,2,10,0.500,1.000,0.000,0.500,0,31,Effect\LHuiling\EX_danguanghuan
10268,1,0,3,10,0.500,1.000,0.000,0.500,0,31,Effect\LHuiling\EX_danguanghuan
10268,1,0,4,10,0.000,0.500,0.500,1.000,0,31,Effect\LHuiling\EX_danguanghuan
10269,1,0,0,10,0.000,1.000,0.000,1.000,0,33,Effect\LHuiling\EX_daoguang_blue1
10270,1,0,0,10,0.000,1.000,0.000,1.000,0,25,Effect\LHuiling\EX_xiyan1
10271,1,0,0,10,0.000,1.000,0.000,1.000,0,32,Effect\LHuiling\EX_smoke03-loong
10272,1,0,0,10,0.000,1.000,0.000,1.000,0,26,Effect\Screen\EXS_white75@
10273,1,0,0,10,0.000,0.500,0.000,0.500,0,29,Effect\LHuiling\EX_muxiezuhe2
10273,1,0,1,10,0.500,1.000,0.000,0.500,0,29,Effect\LHuiling\EX_muxiezuhe2
10273,1,0,2,10,0.000,0.500,0.500,1.000,0,29,Effect\LHuiling\EX_muxiezuhe2
10273,1,0,3,10,0.500,1.000,0.500,1.000,0,29,Effect\LHuiling\EX_muxiezuhe2
10274,1,0,0,10,0.000,0.500,0.000,0.500,0,31,Effect\LHuiling\EX_guangzizuhe1
10274,1,0,1,10,0.500,1.000,0.000,0.500,0,31,Effect\LHuiling\EX_guangzizuhe1
10274,1,0,2,10,0.000,0.500,0.500,1.000,0,31,Effect\LHuiling\EX_guangzizuhe1
10274,1,0,3,10,0.500,1.000,0.500,1.000,0,31,Effect\LHuiling\EX_guangzizuhe1
10275,1,0,0,10,0.000,0.500,0.000,0.500,0,27,Effect\LHuiling\EX_flowers3
10275,1,0,1,10,0.500,1.000,0.000,0.500,0,27,Effect\LHuiling\EX_flowers3
10275,1,0,2,10,0.000,0.500,0.500,1.000,0,27,Effect\LHuiling\EX_flowers3
10275,1,0,3,10,0.500,1.000,0.500,1.000,0,27,Effect\LHuiling\EX_flowers3
10276,1,0,0,10,0.000,0.500,0.000,0.500,0,33,Effect\LHuiling\EX_guangcidianzu1
10276,1,0,1,10,0.500,1.000,0.000,0.500,0,33,Effect\LHuiling\EX_guangcidianzu1
10276,1,0,2,10,0.500,1.000,0.500,1.000,0,33,Effect\LHuiling\EX_guangcidianzu1
10277,1,0,0,10,0.000,0.500,0.500,1.000,0,33,Effect\LHuiling\EX_guangcidianzu1
10278,1,0,0,10,0.000,1.000,0.000,1.000,0,27,Effect\LHuiling\EX_binglizi
10279,1,0,0,10,0.000,1.000,0.000,1.000,0,28,Effect\LHuiling\EX_fengsha22
10280,1,0,0,10,0.000,1.000,0.000,1.000,0,27,Effect\LHuiling\EX_huichen1
10281,0,0,0,40,0.000,0.125,0.000,0.250,0,31,Effect\LHuiling\EX_sxz_xiyanti4
10281,0,0,1,40,0.125,0.250,0.000,0.250,0,31,Effect\LHuiling\EX_sxz_xiyanti4
10281,0,0,2,40,0.250,0.375,0.000,0.250,0,31,Effect\LHuiling\EX_sxz_xiyanti4
10281,0,0,3,40,0.375,0.500,0.000,0.250,0,31,Effect\LHuiling\EX_sxz_xiyanti4
10281,0,0,4,40,0.500,0.625,0.000,0.250,0,31,Effect\LHuiling\EX_sxz_xiyanti4
10281,0,0,5,40,0.625,0.750,0.000,0.250,0,31,Effect\LHuiling\EX_sxz_xiyanti4
10281,0,0,6,40,0.750,0.875,0.000,0.250,0,31,Effect\LHuiling\EX_sxz_xiyanti4
10281,0,0,7,40,0.875,1.000,0.000,0.250,0,31,Effect\LHuiling\EX_sxz_xiyanti4
10281,0,0,8,40,0.000,0.125,0.250,0.500,0,31,Effect\LHuiling\EX_sxz_xiyanti4
10281,0,0,9,40,0.125,0.250,0.250,0.500,0,31,Effect\LHuiling\EX_sxz_xiyanti4
10281,0,0,10,40,0.250,0.375,0.250,0.500,0,31,Effect\LHuiling\EX_sxz_xiyanti4
10281,0,0,11,40,0.375,0.500,0.250,0.500,0,31,Effect\LHuiling\EX_sxz_xiyanti4
10281,0,0,12,40,0.500,0.625,0.250,0.500,0,31,Effect\LHuiling\EX_sxz_xiyanti4
10281,0,0,13,40,0.625,0.750,0.250,0.500,0,31,Effect\LHuiling\EX_sxz_xiyanti4
10281,0,0,14,40,0.750,0.875,0.250,0.500,0,31,Effect\LHuiling\EX_sxz_xiyanti4
10281,0,0,15,40,0.875,1.000,0.250,0.500,0,31,Effect\LHuiling\EX_sxz_xiyanti4
10281,0,0,16,40,0.000,0.125,0.500,0.750,0,31,Effect\LHuiling\EX_sxz_xiyanti4
10281,0,0,17,40,0.125,0.250,0.500,0.750,0,31,Effect\LHuiling\EX_sxz_xiyanti4
10281,0,0,18,40,0.250,0.375,0.500,0.750,0,31,Effect\LHuiling\EX_sxz_xiyanti4
10281,0,0,19,40,0.375,0.500,0.500,0.750,0,31,Effect\LHuiling\EX_sxz_xiyanti4
10281,0,0,20,40,0.500,0.625,0.500,0.750,0,31,Effect\LHuiling\EX_sxz_xiyanti4
10281,0,0,21,40,0.625,0.750,0.500,0.750,0,31,Effect\LHuiling\EX_sxz_xiyanti4
10281,0,0,22,40,0.750,0.875,0.500,0.750,0,31,Effect\LHuiling\EX_sxz_xiyanti4
10281,0,0,23,40,0.875,1.000,0.500,0.750,0,31,Effect\LHuiling\EX_sxz_xiyanti4
10281,0,0,24,40,0.000,0.125,0.750,1.000,0,31,Effect\LHuiling\EX_sxz_xiyanti4
10281,0,0,25,40,0.125,0.250,0.750,1.000,0,31,Effect\LHuiling\EX_sxz_xiyanti4
10281,0,0,26,40,0.250,0.375,0.750,1.000,0,31,Effect\LHuiling\EX_sxz_xiyanti4
10281,0,0,27,40,0.375,0.500,0.750,1.000,0,31,Effect\LHuiling\EX_sxz_xiyanti4
10281,0,0,28,40,0.500,0.625,0.750,1.000,0,31,Effect\LHuiling\EX_sxz_xiyanti4
10281,0,0,29,40,0.625,0.750,0.750,1.000,0,31,Effect\LHuiling\EX_sxz_xiyanti4
10281,0,0,30,40,0.750,0.875,0.750,1.000,0,31,Effect\LHuiling\EX_sxz_xiyanti4
10281,0,0,31,40,0.875,1.000,0.750,1.000,0,31,Effect\LHuiling\EX_sxz_xiyanti4
10282,1,0,0,10,0.000,1.000,0.000,1.000,0,30,Effect\LHuiling\EX_guanghuan07
10283,1,0,0,10,0.000,1.000,0.000,1.000,0,30,Effect\LHuiling\EX_guanghuan07
10284,1,0,0,10,0.000,1.000,0.000,1.000,0,33,Effect\LHuiling\EX_duocaifsguang3
10285,1,0,0,10,0.000,1.000,0.000,1.000,0,34,Effect\LHuiling\EX_fsguangci03_bai
10286,1,0,0,30,0.000,0.250,0.000,0.250,0,29,Effect\LHuiling\EX_huobaozha1
10286,1,0,1,30,0.250,0.500,0.000,0.250,0,29,Effect\LHuiling\EX_huobaozha1
10286,1,0,2,30,0.500,0.750,0.000,0.250,0,29,Effect\LHuiling\EX_huobaozha1
10286,1,0,3,30,0.750,1.000,0.000,0.250,0,29,Effect\LHuiling\EX_huobaozha1
10286,1,0,4,30,0.000,0.250,0.250,0.500,0,29,Effect\LHuiling\EX_huobaozha1
10286,1,0,5,30,0.250,0.500,0.250,0.500,0,29,Effect\LHuiling\EX_huobaozha1
10286,1,0,6,30,0.500,0.750,0.250,0.500,0,29,Effect\LHuiling\EX_huobaozha1
10286,1,0,7,30,0.750,1.000,0.250,0.500,0,29,Effect\LHuiling\EX_huobaozha1
10286,1,0,8,30,0.000,0.250,0.500,0.750,0,29,Effect\LHuiling\EX_huobaozha1
10286,1,0,9,30,0.250,0.500,0.500,0.750,0,29,Effect\LHuiling\EX_huobaozha1
10286,1,0,10,30,0.500,0.750,0.500,0.750,0,29,Effect\LHuiling\EX_huobaozha1
10286,1,0,11,30,0.750,1.000,0.500,0.750,0,29,Effect\LHuiling\EX_huobaozha1
10286,1,0,12,30,0.000,0.250,0.750,1.000,0,29,Effect\LHuiling\EX_huobaozha1
10286,1,0,13,30,0.250,0.500,0.750,1.000,0,29,Effect\LHuiling\EX_huobaozha1
10286,1,0,14,30,0.500,0.750,0.750,1.000,0,29,Effect\LHuiling\EX_huobaozha1
10286,1,0,15,30,0.750,1.000,0.750,1.000,0,29,Effect\LHuiling\EX_huobaozha1
10287,0,0,0,40,0.000,0.500,0.000,0.500,0,32,Effect\LHuiling\EX_chengdiansi01
10287,0,0,1,40,0.500,1.000,0.000,0.500,0,32,Effect\LHuiling\EX_chengdiansi01
10287,0,0,2,40,0.000,0.500,0.500,1.000,0,32,Effect\LHuiling\EX_chengdiansi01
10287,0,0,3,40,0.500,1.000,0.500,1.000,0,32,Effect\LHuiling\EX_chengdiansi01
10288,0,0,0,40,0.000,0.500,0.000,0.500,0,32,Effect\LHuiling\EX_chengdiansi02
10288,0,0,1,40,0.500,1.000,0.000,0.500,0,32,Effect\LHuiling\EX_chengdiansi02
10288,0,0,2,40,0.000,0.500,0.500,1.000,0,32,Effect\LHuiling\EX_chengdiansi02
10288,0,0,3,40,0.500,1.000,0.500,1.000,0,32,Effect\LHuiling\EX_chengdiansi02
10289,0,0,0,40,0.000,0.500,0.000,0.500,0,34,Effect\LHuiling\EX_chengshandian03
10289,0,0,1,40,0.500,1.000,0.000,0.500,0,34,Effect\LHuiling\EX_chengshandian03
10289,0,0,2,40,0.000,0.500,0.500,1.000,0,34,Effect\LHuiling\EX_chengshandian03
10289,0,0,3,40,0.500,1.000,0.500,1.000,0,34,Effect\LHuiling\EX_chengshandian03
10290,1,0,0,10,0.000,1.000,0.000,1.000,0,35,Effect\LHuiling\EX_chenglightshot03
10291,1,0,0,10,0.000,1.000,0.000,1.000,0,26,Effect\Screen\EXS_white20@
10292,1,0,0,10,0.000,1.000,0.000,1.000,0,35,Effect\LHuiling\EX_junyunguang_ping
10293,1,0,0,10,0.000,1.000,0.000,1.000,0,27,Effect\LHuiling\EX_huichen2
10294,1,0,0,10,0.000,1.000,0.000,1.000,0,36,Effect\LHuiling\EX_fsguangci05_lanlv
10295,1,0,0,10,0.000,1.000,0.000,1.000,0,34,Effect\LHuiling\EX_daoguang_white1
10296,1,0,0,10,0.000,1.000,0.000,1.000,0,26,Effect\Screen\EXS_nq_huore
10297,1,0,0,10,0.000,1.000,0.000,1.000,0,37,Effect\Screen\EXS_nq_xiabianjianbian@
10298,1,0,0,10,0.000,1.000,0.000,1.000,0,31,Effect\LHuiling\EX_huobaguabian
10299,1,0,0,10,0.000,1.000,0.000,1.000,0,37,Effect\LHuiling\EX_huobaguabian_alpha
10300,1,0,0,10,0.000,1.000,0.000,1.000,0,16,sun\LensFlare_01
10301,1,0,0,10,0.000,1.000,0.000,1.000,0,16,sun\LensFlare_02
10302,1,0,0,10,0.000,1.000,0.000,1.000,0,16,sun\LensFlare_03
10303,1,0,0,10,0.000,1.000,0.000,1.000,0,10,sun\flare2
10304,1,0,0,10,0.000,1.000,0.000,1.000,0,10,sun\flare0
10305,1,0,0,10,0.000,1.000,0.000,1.000,0,33,Effect\Environment\EX_env_zhulin1
10306,1,0,0,10,0.000,1.000,0.000,1.000,0,31,Effect\LHuiling\EX_zhizhututeng
10307,1,0,0,10,0.000,1.000,0.000,1.000,0,37,Effect\LHuiling\EX_zhizhututeng_alpha
10308,0,0,0,30,0.000,0.250,0.000,0.250,0,26,Effect\LHuiling\EX_ztstar6
10308,0,0,1,30,0.250,0.500,0.000,0.250,0,26,Effect\LHuiling\EX_ztstar6
10308,0,0,2,30,0.500,0.750,0.000,0.250,0,26,Effect\LHuiling\EX_ztstar6
10308,0,0,3,30,0.750,1.000,0.000,0.250,0,26,Effect\LHuiling\EX_ztstar6
10308,0,0,4,30,0.000,0.250,0.250,0.500,0,26,Effect\LHuiling\EX_ztstar6
10308,0,0,5,30,0.250,0.500,0.250,0.500,0,26,Effect\LHuiling\EX_ztstar6
10308,0,0,6,30,0.500,0.750,0.250,0.500,0,26,Effect\LHuiling\EX_ztstar6
10308,0,0,7,30,0.750,1.000,0.250,0.500,0,26,Effect\LHuiling\EX_ztstar6
10308,0,0,8,30,0.000,0.250,0.500,0.750,0,26,Effect\LHuiling\EX_ztstar6
10308,0,0,9,30,0.250,0.500,0.500,0.750,0,26,Effect\LHuiling\EX_ztstar6
10308,0,0,10,30,0.500,0.750,0.500,0.750,0,26,Effect\LHuiling\EX_ztstar6
10308,0,0,11,30,0.750,1.000,0.500,0.750,0,26,Effect\LHuiling\EX_ztstar6
10308,0,0,12,30,0.000,0.250,0.750,1.000,0,26,Effect\LHuiling\EX_ztstar6
10308,0,0,13,30,0.250,0.500,0.750,1.000,0,26,Effect\LHuiling\EX_ztstar6
10308,0,0,14,30,0.500,0.750,0.750,1.000,0,26,Effect\LHuiling\EX_ztstar6
10308,0,0,15,30,0.750,1.000,0.750,1.000,0,26,Effect\LHuiling\EX_ztstar6
10309,1,0,0,30,0.000,0.250,0.000,0.250,0,26,Effect\LHuiling\EX_ztstar5
10309,1,0,1,30,0.250,0.500,0.000,0.250,0,26,Effect\LHuiling\EX_ztstar5
10309,1,0,2,30,0.500,0.750,0.000,0.250,0,26,Effect\LHuiling\EX_ztstar5
10309,1,0,3,30,0.750,1.000,0.000,0.250,0,26,Effect\LHuiling\EX_ztstar5
10309,1,0,4,30,0.000,0.250,0.250,0.500,0,26,Effect\LHuiling\EX_ztstar5
10309,1,0,5,30,0.250,0.500,0.250,0.500,0,26,Effect\LHuiling\EX_ztstar5
10309,1,0,6,30,0.500,0.750,0.250,0.500,0,26,Effect\LHuiling\EX_ztstar5
10309,1,0,7,30,0.750,1.000,0.250,0.500,0,26,Effect\LHuiling\EX_ztstar5
10309,1,0,8,30,0.000,0.250,0.500,0.750,0,26,Effect\LHuiling\EX_ztstar5
10309,1,0,9,30,0.250,0.500,0.500,0.750,0,26,Effect\LHuiling\EX_ztstar5
10309,1,0,10,30,0.500,0.750,0.500,0.750,0,26,Effect\LHuiling\EX_ztstar5
10309,1,0,11,30,0.750,1.000,0.500,0.750,0,26,Effect\LHuiling\EX_ztstar5
10309,1,0,12,30,0.000,0.250,0.750,1.000,0,26,Effect\LHuiling\EX_ztstar5
10309,1,0,13,30,0.250,0.500,0.750,1.000,0,26,Effect\LHuiling\EX_ztstar5
10309,1,0,14,30,0.500,0.750,0.750,1.000,0,26,Effect\LHuiling\EX_ztstar5
10309,1,0,15,30,0.750,1.000,0.750,1.000,0,26,Effect\LHuiling\EX_ztstar5
10310,1,0,0,10,0.000,1.000,0.000,1.000,0,35,Effect\LHuiling\EX_fsguangci03_hong
10311,1,0,0,10,0.000,1.000,0.000,1.000,0,28,Effect\LHuiling\EX_mozumaobi
10312,1,0,0,10,0.000,1.000,0.000,1.000,0,36,Effect\LHuiling\EX_mozumaobi_goubian
10313,1,0,0,10,0.000,1.000,0.000,1.000,0,36,Effect\LHuiling\EX_mozumaobi_alpha01
10314,1,0,0,10,0.000,1.000,0.000,1.000,0,36,Effect\LHuiling\EX_mozumaobi_alpha02
10315,0,0,0,10,0.000,0.250,0.000,0.500,0,29,Effect\LHuiling\EX_bingfazifu
